"Text","Language","Source","Date"
"So you're complaining about people complaining too much.","en","relativeinsight","2019-08-01T00:00:00"
"...and Christian Mingle. lol","en","relativeinsight","2019-08-01T00:00:00"
"'He doesn't respond to or even seem to be aware of the body of scientific evidence that misogyny is real, that workplace discrimination hurts women...'  I don't mean to be one of 'those' guys, but what are you talking about? Will you please cite the sources? I consider myself a Marxist feminist, which means I desire the evidence that supports my views, but I don't ignore problems with that evidence not being forthcoming. I know it's a shot in the dark since your channel is increasing in popularity, but please respond. thanks.","en","relativeinsight","2019-08-01T00:00:00"
"Amazing bullshit interpretations of almost everything. Pour some of that Clorox into my eyes and ears.","en","relativeinsight","2019-08-01T00:00:00"
"What the fuck exactly do feelings have to do with atheism? The Atheism+ CULT split online atheism communities by demanding things unrelated to atheism be focused on.","en","relativeinsight","2019-08-01T00:00:00"
"your conclusions are completely shit.","en","relativeinsight","2019-08-01T00:00:00"
"I really enjoy watching feminists engage in serious debate. You usually end up learning a lot. Hell, even non-feminists debating feminists is entertaining and, in my opinion, educational. Unfortunately, YT 'anti-feminism' (even calling it that is a stretch because it implies they actually use real arguments to oppose feminism) doesn't engage in actual debate. They pick the lowest hanging fruit and punch it for 20 minutes straight, declare victory and reap the patreon moneys.","en","relativeinsight","2019-08-01T00:00:00"
"THANK YOU! THANK YOU! THANK YOU! THANK YOU! THANK YOU! THANK YOU!  For this video! Finally some sense. We were so busy defending Anita Sarkeesian for saying whatever she feels the need to say without these reactionary bullies trying to mock and intimidate her into silence, that we never get around to tell her that some of the things she says is actually over-the-top, trite bullshit.","en","relativeinsight","2019-08-01T00:00:00"
"Does... Thunderfoot not know that people have different looking butts? Has he looked at a sizable enough sample of butts to determine video game butts are an objective rendering of butts? Come on, man, you're a scientist, you should know about sample sizes!   Butts.","en","relativeinsight","2019-08-01T00:00:00"
"Feminism is a tribalist special interest group for women. These groups have managed to achieve a definition of sexism in academia that literally excludes men from being the victims of gender based discrimination. They continue to promote female gender specific hiring lists, career events and lobbying positions. This does not mean no sexism against women exists, it means feminism is a terrible vehicle for solving it because whatever argument it trudges into it brings its hypocritical baggage with it.","en","relativeinsight","2019-08-01T00:00:00"
"A gay nazi who fucks black men.....right....you bullshitter contrapoints","en","relativeinsight","2019-08-01T00:00:00"
"Fuckin woke i guess.","en","relativeinsight","2019-08-01T00:00:00"
"Why am I finding this just now? That was AMAZING! When you said 'there is a surge in right-wing presentations on the internet', I completely agree and noticed this too! While I generally agree with many of their points, a lot of times they take very lazy, border-line intellectually dishonest views of their opposition.","en","relativeinsight","2019-08-01T00:00:00"
">Feminism didn't not destroy atheism, it just faded away  Wrong. Feminism drove a wedge between the atheist community. Every hear of Atheism+? That was one of the catalysts that sparked a massive division in the movement. I specifically remember people being segmented because of that, especially here on Youtube. Funny how you leave that out.","en","relativeinsight","2019-08-01T00:00:00"
"you got my sub","en","relativeinsight","2019-08-01T00:00:00"
"THANK YOU FOR EXISTING","en","relativeinsight","2019-08-01T00:00:00"
"subbed because 'Thunderfeet'","en","relativeinsight","2019-08-01T00:00:00"
"You're logical, witty, funny, and your comment section is not a valid reason to commit suicide? Subbed!","en","relativeinsight","2019-08-01T00:00:00"
"Very minor detail but I kinda get stuck on this a lot, wonder if some atheists could elaborate.  How is it not a belief system?  Its definition is to not believe in gods - it is a thing defined by a limitation to what your beliefs can be.  Like all the religions are.  It's clearly not a religion since it doesn't have like, membership rituals and holy places and whatnot - all stuff that contributes to the vague meaning of what is a religion.  But a belief system isn't that, it's far more basic and straightforward - a category of your beliefs.  They can be no beliefs, and it's still a category of what your beliefs are (besides which this definition of atheism doesn't necessarily mean 'no beliefs' so long as they aren't god-based ones).  Being as atheism is based entirely upon this categorization of someone's beliefs (for them not to be god-based), what's wrong with calling it a belief system?  What's even the jump to defend against that?  I don't get it.  People seem to react to it like it's some kind of insult or accusation.  This just puzzles me.  It's surely only meant to be a useful way of meaning a rough sum of one's beliefs?  Is there some kind of history here that I'm unaware of, like someone stumbling across a hate word they don't know is a hate word?  Like, how unnecessarily difficult would it make maths if we insisted that nobody could call zero a number?  It may have an essentially different quality to other numbers, but it's still useful to call it the thing that those other numbers are, for like... doing maths.  In the same way, with a thing that doesn't necessarily even mean 'no beliefs' (but could and often does), why not call that a 'number' like the other 'numbers'?  Just because it's (probably) a zero?  This may have been an incredibly clumsy metaphor (kinda typical of me) but I'm just trying to illustrate the point here, get at why it's useful to have a term for these categories.  Alternatively perhaps, what else do you want people to call it?  There wants to be a way to say this, so what way would be appropriate?  I've heard it suggested I use 'worldview' but that term's too umbrella (aside from being a bit flowery and pretentious-sounding) - it covers politics and other such stuff like that.  You could use 'worldview' to describe how one atheist is against a particular economic principle that another atheist is campaigning for, so no it's not useful in the same way.  You might as well use the word 'mindset' if you're gonna go that wide.  No; I would want a term to mean (and only mean) the same thing that 'belief system' means for all the other sets of things that people believe in (if it really, really does have to be a different term in the first place which again, I don't understand the aversion).  And then I'll use that term for everything, not just atheism, and drop 'belief system' entirely.  Heck, I don't care what words it's called!  Just want for there to be a term in the first place, that's all.  Or is there something I'm not seeing here that makes having such a term problematic at the core?  If so I'd definitely like to understand that.  Still really curious what the pricklyness around the term is about to begin with.  That'd probably shed a lot of light on this thing that's just... been picking at my brain for ages now.","en","relativeinsight","2019-08-01T00:00:00"
"I think your video's fatal flaw is that you use the example of Thunderfoot reacting negatively to a joke and say it's evidence that the 'entire skeptic community' is quick to take offense.  And then there's the textbook Kreepi Kristi Winters argument, 'MUH ROBUST FEMINIST ARGUMENT.' No, the one here who's cherry-picking and over-simplifying political movements is you. Our problems with feminism go far beyond 'WELL WE DONT LIKE WOMEN.' I mean, have you ever taken a bit to actually watch one of TL;DR or Sargon's videos? Have you actually listened to Milo speak? He's not a nazi, he isn't even a member of the fucking alt-right- those guys hate him because he's a gay jew anyways.","en","relativeinsight","2019-08-01T00:00:00"
"I know I have some privilege as a Danish person but all of the 'horsemen' was and are ass","en","relativeinsight","2019-08-01T00:00:00"
"REEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE","en","relativeinsight","2019-08-01T00:00:00"
"I like Thunderf00t's scientific approach to responding to SJW beliefs. Sexual dimorphism is a concept of biology which he introduced me to, and which is very intriguing. Though, I will grant you that he focuses on the easiest elements of his opposition to criticize, and makes sweeping generalizations therefrom. That's a perfectly fair criticism. He should be willing to make concessions wherever warranted, but he seems to ignore areas that don't perfectly fit his ideology. To be clear, I'm not opposed to his ideology, but he should be willing to present the case and points which support the other side, if only to help us understand their reasoning.","en","relativeinsight","2019-08-01T00:00:00"
"Holy shit, an actual, intellectual objection to Anita Sarkeesian? *inset 'what year is it?' meme here*","en","relativeinsight","2019-08-01T00:00:00"
"is dat da cowboy bebebop in el back","en","relativeinsight","2019-08-01T00:00:00"
"1. Don't get drunk 2. Don't grope women 3. Debate over 4. Orgy  I think I got lost somewhere","en","relativeinsight","2019-08-01T00:00:00"
"mansplain is not just a weird language alienating jargin. It's REAL.","en","relativeinsight","2019-08-01T00:00:00"
"......I cant tell if i love your videos cause youre smart as hell or cute as fuck, tbh","en","relativeinsight","2019-08-01T00:00:00"
"I think you are a little hard on Anita. I thought she made a not band entry point (well for me anyhow) into feminist thinking. Maybe it is a little 101 but that is where some people need to start.","en","relativeinsight","2019-08-01T00:00:00"
"*thunderfeet*","en","relativeinsight","2019-08-01T00:00:00"
"As yet, I think, unsurpassed. Interesting.","en","relativeinsight","2019-08-01T00:00:00"
"Finally I found someone who has the same thoughts as I do on this topic. Subscribed. ","en","relativeinsight","2019-08-01T00:00:00"
"I think your far nicer to the atheist community than they deserve. They're an extremely toxic, sexist & racist community of angry white boys/men who hate everyone but themselves. And just like you said, to some of us, Anita might be saying the obvious but as exemplified by these amazing specimens it doesn't seem to be so obvious to everyone so maybe there is a point to repeatedly stating the obvious.","en","relativeinsight","2019-08-01T00:00:00"
"Rebecca Watson vlogs more about science than Thunderfoot does.","en","relativeinsight","2019-08-01T00:00:00"
"You make a point about how new atheism is dying out.  However, religion is still problematic.  I think that spending all your time on any issue is bad, however I feel like the reason why new atheism is not really getting boring is because of the fact that I focus my attention on other issues as well.  However, my approach to atheism is different than most internet atheist.  I don't believe that mocking religious people is going to do any good.  In fact it just isolates possible atheist.  The only way to defeat religion is through spending more money on education.  Anyways, great video as always.  I really like your points.","en","relativeinsight","2019-08-01T00:00:00"
"This video is more relevant today than ever.  Shit has gotten bad.","en","relativeinsight","2019-08-01T00:00:00"
"'Tedious antelope' THAT'S A DEER","en","relativeinsight","2019-08-01T00:00:00"
"As an Atheist. These guys are absolute pricks.","en","relativeinsight","2019-08-01T00:00:00"
"Christopher Hitchens is the gay Christopher Hitchens","en","relativeinsight","2019-08-01T00:00:00"
"I like the nicknames you gave all the SQWs except Sargon's. Calling him 'Sumerian monarch' seems like it's more acknowledging his persona instead of mocking it, except for the real Sargon being Akkadian, not Sumerian (was that intentional, like how you called tl;dr an antelope?). Also, I'd *never* before considered how much Sh0e resembled Boxxy.","en","relativeinsight","2019-08-01T00:00:00"
"I can't stop binge watching your videos. Try to be less informative and entertaining please. Thanks.","en","relativeinsight","2019-08-01T00:00:00"
"I followed some feminists whose main shtick is criticizing feminism, especially pop feminism but they also tend to call out terfs, serfs and other radicals - or just in general people who identify as feminists who are just plain wrong about something. Too bad many of them are working people with lives of their own so they don't really make much content or find the time to update their blogs anymore.   In general, the best analysis of feminism that I've encountered has been from other feminists, academic or otherwise. It's taught me some interesting ways to reflect on not only feminist arguments in general but on my own knee-jerkish reactions to certain topics. I guess it just shows you that in order to properly critique something, you need a deeper understanding of the topic in the first place.  The biggest thing that baffles me is how otherwise rational people tend to drop to the same fallacious methods that they spend the rest of their time complaining about, like religious apologists cherry picking or strawmanning their arguments.   Funny thing is, I used to be like that too but not nearly to such an extreme (I've always been, politically, either moderate or on the left, depending on which scale you use). I've  for the most part always been able to step back and change my views when facing evidence that contradicts my previously established beliefs. Yet somehow, being more scientifically minded has made me more accepting of social issues and theoretical frameworks used to analyze them. Seems to a lot of people, being rational pro science TM is mostly a way to shield their views from self-reflection, because they are rational pro-science TM so there's no reason to actually critically measure their own stance or arguments.  Many of the people often mentioned in these alt-right or anti-SJW crowds tend to be people I used to like, or whose intelligence I otherwise would respect, but hypocrisy is a huge turn off and it becomes hard to take these people seriously even when I agree with them.   I'm glad I found your channel though - much like AronRa and Dick Coughlan, you've quickly become one of those voices of reason I rarely find myself disagreeing with, and you've managed to even help me reflect and change some stances I've held until very recently. If I wasn't constantly penniless and in general a complete loser, I'd probably become a patreon supporter.","en","relativeinsight","2019-08-01T00:00:00"
"I can't believe that I used to _like_ Thunderf00t's videos. I watched many of his science videos but I can't be sure that those are good anymore. (I never watched any of his 'feminism' videos).","en","relativeinsight","2019-08-01T00:00:00"
"Wow was it only a year ago that Thunderf00t, Sargon, and Milo were all 'On the same team'? That's cray.","en","relativeinsight","2019-08-01T00:00:00"
"The sane rationalist realises the limits of their rationality. These guys have literally disappeared up their own asses in regards to Feminism. Like you say, any school of thought will have its bad proponents but that doesn't mean that all its observations are invalid.  Perhaps these 'rationalists' have other rationales? I mean, why walk when there's a good bandwagon to jump on? After all, atheism isn't so popular as misogyny right now.","en","relativeinsight","2019-08-01T00:00:00"
"Good video and I agree with a lot of your points however, I do have a bit of a problem with the whole 'Not all feminists,' or 'That's only a small extreme group,' argument. The things these supposedly 'radical,' feminists say, when you look at the original source you'll find it's pretty much always been taken out of context or simply was never said at all. Granted this is only my limited experience, but I have just never met anyone who even remotely resembles the misandrist stereotype.   Really, though this vilification happens to any group that tries to challenge the status quo. Giving blacks the right to vote was thought to destroy the fabric of society and end life as on Earth as we know it. Allowing gays to marry would destroy the family and life on Earth as we know it. Transgender people will use bathrooms to molest children and destroy life on Earth as we know it. It all comes from the same irrational fear of something 'different,' even if that difference is of benefit to everyone.","en","relativeinsight","2019-08-01T00:00:00"
"i kinda assumed Anita S. was a gamer given how obsessed she is with the medium...","en","relativeinsight","2019-08-01T00:00:00"
"You're an excellent follow for someone like me who wants to be exposed to some feminist viewpoints but who is way too lazy to look up anything good by actual feminists.","en","relativeinsight","2019-08-01T00:00:00"
"I like man butts too.","en","relativeinsight","2019-08-01T00:00:00"
"You've really improved over the last year, I'm proud of you Contrapoints, is it ok if I call you CP for short?","en","relativeinsight","2019-08-01T00:00:00"
"ContraPoints/Nykytyne, I grew up on the YouTube 2006-2012, and always loved everything you touched. Glad to have you back.","en","relativeinsight","2019-08-01T00:00:00"
"Aaronra is still pretty solid","en","relativeinsight","2019-08-01T00:00:00"
"The manatee!","en","relativeinsight","2019-08-01T00:00:00"
"Good job. That's coming more from the Sargon side of things.","en","relativeinsight","2019-08-01T00:00:00"
"I noticed that feminists dislike Anita Sarkeesian for almost the opposite reasons to why anti-feminist do: The former thinks it's too vanilla/boring/101 while the latter thinks it's extreme/authoritarian/censorship/fake gamer.  'Questionable crowd funding practices'? You highlighted the amount she received so your issue is that people gave her too much money? Huh? Also, she has been playing videogames since she was a kid (there is even a photo) so please don't help in spreading that false information.","en","relativeinsight","2019-08-01T00:00:00"
"I don't know if I understand your point about Anita Sarkeesian. It sounds like you're criticizing her for making basic, easy criticisms, but you don't disagree with her points. Is that correct? Assuming it is (for the same of this comment), I don't think a criticism like that is fundamentally wrong, but I do disagree in this case (although I concede that I am not particularly informed about her). I feel that the fact that she can continue to make those easy, Feminism 101 criticisms, shows that the industry is still terrible about gender equality. There are more advanced critiques to be made, but until the public fully takes up the mantle of criticizing the industry for the easy stuff, someone needs to keep calling them out.  Also (and I don't expect you to educate me in this if I'm wrong, since I know I haven't watch a lot of her stuff yet) I wasn't under the impression that she has any kind of 'disdain' for video games. The impression I got was that she likes them a lot, but is tired of all the sexism in games and the industry and feels passionately about doing something to change that.  I do love the video, though! Just wanted to comment on this one particular point.","en","relativeinsight","2019-08-01T00:00:00"
"New Atheism was never an interesting or philosophical sound movement in the first place.","en","relativeinsight","2019-08-01T00:00:00"
"I'm a fan of Thunderf00t, but I hate his Anita videos... too many of them and too over the top. One video would have sufficed. One! So I do agree with you on that point. I'm glad that he seems to have gotten bored with her and moved on (for the most part).","en","relativeinsight","2019-08-01T00:00:00"
"You misrepresented at least two arguments how can anyone believe anything you have to say.","en","relativeinsight","2019-08-01T00:00:00"
"the sjw movement is social poison.","en","relativeinsight","2019-08-01T00:00:00"
"these ppl are the biggest wastes of time to associate with as they are just inciters of controversy","en","relativeinsight","2019-08-01T00:00:00"
"you shouldn't label all feminst! proceeds to label everyone who makes anti-feminist content as right wing, lol. Although i gotta say, i do agree with your criticism on Thunderf00t, Phil can over obsessed with a subject.","en","relativeinsight","2019-08-01T00:00:00"
"eh....Atheism as a movement died because it's enemies lost power. The Christian Right has been on the downturn, and without strong enemies, they turned inward like every other religious movement.  Sectarianism was nigh inevitable.    I would argue it was less over feminism, and more over Left Identity politics, VS anti-IDPOL.   As for the criticism, Thunderf00t talked a lot about feminism because that stuff got the most views and because he sees a lot of dodgy science coming from that area. He is focusing more on politics and pseudoscience these days. Watson does mostly politics but contributes little original stuff, and mostly goes for low-hanging fruit.   Anti-vaxxers are losing ground, solar roadways, not so much.","en","relativeinsight","2019-08-01T00:00:00"
"He's right. It was me, Dio!","en","relativeinsight","2019-08-01T00:00:00"
"I'm subscribed to most of them anti-SJW channels and I think you have very valid points.","en","relativeinsight","2019-08-01T00:00:00"
"But you are smarter than thunderf00t. Nearly everyone is. The man's an idiot.","en","relativeinsight","2019-08-01T00:00:00"
"I feel like Dave Rubin doesn't remotely belong on the same slide with TF, Sargon, AA, Milo and TLDR. He's like... a reasonable person who listens to other people. If the other five were more like him I think we'd be much better off. Also, only like AA and TF and 'new atheist' channels. The rest are more anti-identity politics than anything else.","en","relativeinsight","2019-08-01T00:00:00"
"You're more or less correct. Personally i'd put a little more blame (than you do) on the SJW Atheist side of things though. I was watching this develop in real time, and it did start from the hijacking of the new atheist/sceptic movement from extremely pc full on trigger warning and stfu you cis gendered white priviledged scum SJWs. You are of course correct in pointing out that there wasnt much meat to 'not being a Theist' so the New Atheist fad was dying. What you dont seem to understand is that what came after the death of New Atheism was a replacement of it with 2 sides which are the same people who enjoyed exhibiting their supreme intellect to educate the bewildered masses who dont understand the perrils of being a Christian, Muslim etc because they dont understand logic and science. They just found something different to explain through their supreme intellect to the bewildered uneducated masses etc. Both sides did, and one side is fed from the existence of the other side.  What i'm saying is that the essense of the issue isnt that some people dont understand that Femminsim didnt destroy atheism, but that some people enjoy believing that they're going to educate the bewildered uneducated masses through their supreme intellect. The problem is that these are the people who dont want so much to read a few books or actually change anything in real-life, they're just doing it to feel better about themselves. That was satisfied for a little while by new atheism, now it's satisfied by identifying with one of these two sides. I find this all a waste of time more than anything.","en","relativeinsight","2019-08-01T00:00:00"
"You make good videos. And glad you have some humor mixed in.","en","relativeinsight","2019-08-01T00:00:00"
"'The problem with thunderf00t's approach to this topic is he objects to the worst arguments of 2 or 3 feminists on the internet...'  > Only references thunderf00t's criticisms of feminists.  I know, I know, I'm watching the rest of your videos and have enjoyed them so far.","en","relativeinsight","2019-08-01T00:00:00"
"... good video, wish i saw it a year ago before making an ass out myself ... hope you make more","en","relativeinsight","2019-08-01T00:00:00"
"Jeez, I've been on Youtube for as long as you (and following the atheists) but never seen you around. Love your videos.","en","relativeinsight","2019-08-01T00:00:00"
"Rebecca Watson is honestly one of the most well-thought content producers in the Atheist community. She always corrects herself when new evidence comes up and doesn't spend her time talking to her target demographic, she's always exploring more topics and ways to present facts objectively. If she were a man, she wouldn't be criticized nearly as much.","en","relativeinsight","2019-08-01T00:00:00"
"Subbed for this video.","en","relativeinsight","2019-08-01T00:00:00"
"You are already beautiful.","en","relativeinsight","2019-08-01T00:00:00"
"MANATEEEEEEEEEEEEEEEE","en","relativeinsight","2019-08-01T00:00:00"
"great video","en","relativeinsight","2019-08-01T00:00:00"
"You're right - it destroyed a growing community and made atheism lame.  More precisely, people who were insistent on wedding atheism and inter-sectional feminism destroyed a growing community with toxic behavior and made atheism lame.","en","relativeinsight","2019-08-01T00:00:00"
"Holy fuck this may be my new favorite channel","en","relativeinsight","2019-08-01T00:00:00"
"finally somebody not feminist nor anti feminist  with a strong opinion","en","relativeinsight","2019-08-01T00:00:00"
"Oh shit I only just realized that the snowflake on that baby navel in the Garrison cartoon was six sided like a star of David, holy shit.","en","relativeinsight","2019-08-01T00:00:00"
"Wait Dennet turned asshole too? Goddamn it he was the only one I still had any respect for.","en","relativeinsight","2019-08-01T00:00:00"
"This is an interesting video, clearly I'm some what more 'radical' of a feminist than you are but I think its interesting to consider that feminism may be pushed toward the more radical ends as a reaction to the extreme hate it gets from MRA's. They aren't just strengthen feminism they are also helping shape it suspect.","en","relativeinsight","2019-08-01T00:00:00"
"I'm quite a fan of Anita's even though I disagree with her quite a lot, but the hatred brigade muddies the water so much that her occasional incorrectness ceases to be even nearly important. The social movement trying to silence feminism is exponentially more important.","en","relativeinsight","2019-08-01T00:00:00"
"Nothing like a delicious half gallon of milk! My favorite dinner honestly","en","relativeinsight","2019-08-01T00:00:00"
"I left religion right as the New Atheist movement was taking off and I knew a lot of these people, kinda. I remember a lot of them being level headed at some point, but they lost their minds over the last ten years.   New Atheisism died because it got old. Everybody went through their angry atheist stage, which we needed to do at the time, and now are regular atheists. It's just these guys didn't ever get it out of their system, liked being angry too much to give it up, or something.","en","relativeinsight","2019-08-01T00:00:00"
"I totally agree with your points about nonsense within the feminist side (as a feminist myself, I recognize that it's always the struggle of progressives to be self critical).  I don't hate Anita-- I see her as a useful tool to occasionally use to demonstrate something really obvious and banal to someone who has never thought about it.  But the #killallmen thing is clearly a joke making fun of videos accusing feminists of trying to destroy men/society.  Maybe you were using this as a sarcastic example, but just so long as we're having a nuanced conversation, I thought I'd add this.  I also think that there is some good feminist discourse pushing the narrative around within the feminist movement.  Like, there's the stuff about terfs and swerf, and ridding feminism of it's old ghosts.  There's the ongoing sex positive/sex negative discussion (not meaning all sex is bad, which is a stupid argument,, but meaning, what parts of sex can or even should be criticized: porn? rape culture? how far do these criticism extend into the bedroom before they are just as bad as patriarchal sex norms?).  There are discussions about what is and isn't rape culture when we're looking at/writing/creating porn. There are discussions about white feminism, ally ship, the role of male feminists, exclusion of men, and the like.  There are discussions about toxic masculinity and male oppression as it relates to intersectionality, and what a feminist response to this looks like.  There are discussions about Marxism, and how economics and feminism may or may not influence each other. Overall, the discussion of some of these can be more hostile than I think it needs to be, but they are happening, constantly.  I also think they tend to focus on individuals more than ideas, which tends to be bad, and focus on who is 'in' and who is 'out' rather than on the more intellectually challenging but more rewarding discussion of what we want to achieve in our lives/society/the world and how to do it.","en","relativeinsight","2019-08-01T00:00:00"
"Got mixed fees & thoughts about Sarkeesian, but fucking hell.  Try finding some vanilla porn, most of it is crappy fantasy shit where getting pity sex or some woman really really wanting the guy's body when she shouldn't, ooh la la...or rather yawn.  But the bulk of it is emotional manipulation, exploiting power dynamics (I don't care about enticing random person into sex work) like threatening someone's tenancy or job or leaveraging a preexisting economic vulnerability.  There is extreme sexual harassment where the character the woman actor plays gives in.  Frankly some of the 'Sis Loves Me' channel is like watching a RedPill fantasy which is actually pretty instructive of how ineffective TheRedPill really is.  On Pornhub, there is a 'Rough Sex' category, but not a 'Kink' category & that was the straw that finally broke the camel's back for me.  Even the 'For Women' category is predominantly just much nicer male orientated porn where the actors appear to be respectful of each other & considerate, yet of course the camera is very much focused upon the woman.  But like the rest of that site, uploaders will tag their uploader with obviously incorrect categories & 'For Women' is one of them that is frequently abused.  It's no wonder that subreddits like /r/chickflixxx exist but many of the women subscribers there have been complaining how shitty male orientated porn has been increasingly posted there.  Most porn on offer is incredibly formulaic as well.","en","relativeinsight","2019-08-01T00:00:00"
"In fairness, you're cherry picking just as much as you accuse these guys of doing.  Drunken Peasants had several feminists on the show to talk about their views (kudos for digging up that early episode of DP, one of my favs -- also: BRETT KEANE!).   Also, you're both right and wrong about feminism destroying the New Atheism.  People did get bored AND the conference circuit and outlets for atheist thought did get taken over by politically correct bullshit.  On the other hand, I completely agree that YouTube atheism and the politically correct counterwave (which arose around GamerGate) got cleverly co-opted by Alt-Right goons and YouTube noobs who capitalized on the outrage as a way to bring people over to their side (and ultimately elect their Dear Leader).  I mean, I want to like this video, but you're just not representing the situation (or the arguments you critique) fairly, or at least not with the nuance you want feminism to be represented with.  After numerous thumbs up and down during the course of the video, I ultimately had to abstain, as this is a mixed bag of right and WROOONG!  (I hasten to add: I generally enjoy your videos, so keep up the kinda good work).","en","relativeinsight","2019-08-01T00:00:00"
"Some of my old budfies have fallen into the anti-feminist gutter. Its sad. Their level of internet indpired vitriol is matched only by their political iliteracy. This makes talking to them about it very hard. Im gonna share this vid with them in the hope that your humour and style will wsrm thrir dying hearts. Thanks xxx","en","relativeinsight","2019-08-01T00:00:00"
"'dragonborn' LOL","en","relativeinsight","2019-08-01T00:00:00"
"Your points about anti-feminism line up so well with my own thoughts it`s scary.","en","relativeinsight","2019-08-01T00:00:00"
"Best Youtube channel I've seen all day","en","relativeinsight","2019-08-01T00:00:00"
"I've found your videos recently, and I'm loving how well you express things that I've noticed but couldn't communicate as clearly. As someone who is a feminist and an atheist, it's nice to know someone seems to say what I have hoped to say, but much better!","en","relativeinsight","2019-08-01T00:00:00"
"You are the best thing that has happened in 2016. Certainly the best thing i've found online in 2016...","en","relativeinsight","2019-08-01T00:00:00"
"I love it when some 300 pound neckbeard calls Lacey Green ugly. I didn't need youtube or books to become an atheist","en","relativeinsight","2019-08-01T00:00:00"
"HOW DARE YOU CALL MA BOI SKEPTIC A TIN CAN. TRIGGERED. For real though I agree with most of the points in this video.","en","relativeinsight","2019-08-01T00:00:00"
"I like the video, but You still should have mentioned and commented on Thunderf88ts argument when he used the edited Wikipedia. It could be seen as You are avoiding his strongest argument, imo.  But as I said, still like this video.","en","relativeinsight","2019-08-01T00:00:00"
"Brett Keane actually ended up finding Jesus","en","relativeinsight","2019-08-01T00:00:00"
"Atheism destroyed atheism.","en","relativeinsight","2019-08-01T00:00:00"
"That's a fucking waste of good booze... Soooo Triggered right now.","en","relativeinsight","2019-08-01T00:00:00"
"lol the Manatee @ 40 seconds, Dorn, Dorn, where's my Mac N Cheese","en","relativeinsight","2019-08-01T00:00:00"
"I remember all this. Wasn't it fun when Greydonsquare punched that one weasel from the Rational Response Squad? Or the time that Brett Keane sold that piece of shit Eternal Undying Love, beat his wife, and doc dropped a guy? Or how CapnOAwesome made that stupid sex tape to screw over fakesagan? Or what a twerp Saturninefilms is? Oh, and let's not forget Inmendham's doomed lawsuits against StraightD0pe and Jonesr999.  Good times... seriously though, Feminists didn't destroy what was already doing a good job in destroying itself from the very beginning. TJ has always been scum long before Feminism came into the scene. Hell, he picked a fight with AndromedasWake of all people and lost.","en","relativeinsight","2019-08-01T00:00:00"
"But... I like Anita and htink she brings up good points... I-I thought you were a true believer to Mother Anita... H-HOW COULD YOU!!!1","en","relativeinsight","2019-08-01T00:00:00"
"ok, I love you more now :D thanks for the clearing up of all the odd bits I wasn't sure about you. ^_^  +2 points for being awesome and intellectually delicious. still subscribed to thunderfoot though, he's intellectually tasty too~","en","relativeinsight","2019-08-01T00:00:00"
"I don't think the people you are talking about are triggered by feminism/feminists by just talking about how ridiculous the leftist movement is getting. And when trying to open a discussion about this, they are promptly shut down by SJWs or banned. I would also suggest looking into Colttaine's channel. He provides a statistical analysis of how female birth control and feminism have negatively impacted society","en","relativeinsight","2019-08-01T00:00:00"
"Bret kean","en","relativeinsight","2019-08-01T00:00:00"
"Well, basically most of those channels are an obvious opposite reaction to the mainstream feminist movement, I don't agree with all they say but they also make good points. In a way monsters create monsters","en","relativeinsight","2019-08-01T00:00:00"
"What the literal shit did I just watch","en","relativeinsight","2019-08-01T00:00:00"
"I don't care much for Anita Sarkeesian's videos either (I'm all for media criticism; I just think hers is very one-note when there's plenty of other ground for her to cover). That being said, the hate boner so many atheists on YouTube (and *especially* Thunderf00t) have for her is utterly ridiculous.","en","relativeinsight","2019-08-01T00:00:00"
"This thunderf00t didn't say anything wrong i don't understand maybe he's right you guys do take offense with everything.","en","relativeinsight","2019-08-01T00:00:00"
"My name is Joseph Stalin but I am not a Communist.","en","relativeinsight","2019-08-01T00:00:00"
"Sorry mate but you're the kind of person who tells others not to shoot the Tiger that's eating their children, because it's just the nature of the beast.                                                                                                                                                                                                 I noticed you completely failed to mention the high profile FEMALE Anti-Feminists, and concluded that your whole narrative of sexism falls apart if they are mentioned.    I'm quite sure you are well aware of the Female Anti-Feminists here on YouTube, but still you are stupid enough to play silly games in some pathetic attempt to defend Feminism from ridicule?   (Go on and accuse those women of 'Internalised Misogyny', I dare you.)                                                                           You are acting like a defence lawyer for feminism, and cherry picking a few irrelevant facts to mislead your audience, and distract attention away from the relevant facts.                I like to play the Devil's Advocate too, but you can't refute the truth when the evidence is right before you.","en","relativeinsight","2019-08-01T00:00:00"
"Loved the end man! Well done!","en","relativeinsight","2019-08-01T00:00:00"
"i like how you criticize the negative parts of feminism without disowning the entire movement. sometimes i feel like the media is too focused on pointing out what is wrong and not trying to fix the mistakes. keep up the good work, you have restored my faith in humanity and in feminism.","en","relativeinsight","2019-08-01T00:00:00"
"You: Makes completely sensible non-biased non-circlejerky videos calling out both sides for their shit  Your like/dislike bar: Split right down the fuckin' line","en","relativeinsight","2019-08-01T00:00:00"
